author,text,publishedAt,likes,clean_text,sentiment,published_at
@komarovdenis9322,Паша техник больше просмотров набирает.,2024-09-16 23:08:38+00:00,0,паша техник больше просмотров набирает,neutral,2024-04-27
@liraseven9189,"Вроде все ок, вот только меньше бы матов",2024-09-15 20:34:48+00:00,0,вроде все ок вот только меньше бы матов,neutral,2024-04-16
@elementelement4394,По поводу милохина правильно почему простые ребята призывного возраста идут на фронт а этот мальчик без яиц должен оставаться в стороне и снимать свою тупость в тик ток,2024-09-13 13:03:18+00:00,1,по поводу милохина правильно почему простые ребята призывного возраста идут на фронт а этот мальчик без яиц должен оставаться в стороне и снимать свою тупость в тик ток,negative,2024-04-24
@dialoguesFirsts1993,"Про росию это в стиле Березовского было, мерзко и бесмысленно, зачем єти сопли, даже если это так и есть.
у Собчак интервью все одинаковые, первая половина хорошая , а вторая просто ужасная хейтерская.
Нету в росии реперов. Один был, Дельфин. Оксимирон просто вообще никто.
по постфакту с партнерами оказалась правда, это конечно зшквар. Супер антиреклама. 
Для Алишера это конечно удар если он об этом не знал.
Провокация про войну неудачная, это было очевидно, сильно смазало концовку.",2024-09-05 09:03:26+00:00,0,"про росию это в стиле березовского было мерзко и бесмысленно зачем єти сопли даже если это так и есть
у собчак интервью все одинаковые первая половина хорошая  а вторая просто ужасная хейтерская
нету в росии реперов один был дельфин оксимирон просто вообще никто
по постфакту с партнерами оказалась правда это конечно зшквар супер антиреклама 
для алишера это конечно удар если он об этом не знал
провокация про войну неудачная это было очевидно сильно смазало концовку",negative,2024-04-28
@Vova1-i2f,"Так этот Моргенштерн оказался умнее и справедливее Собчак. Он больше патриот РФ, чем эта баба яга.",2024-09-01 11:47:35+00:00,0,так этот моргенштерн оказался умнее и справедливее собчак он больше патриот рф чем эта баба яга,neutral,2024-04-19
@ОльгаАнтипова-щ9ж,"Парень на контракте 
вопрос - Контракт просел? 😮",2024-08-31 13:50:37+00:00,0,"парень на контракте 
вопрос  контракт просел",neutral,2024-04-27
@viktorstephan8431,"Ксения преподала Алишеру урок жизни! Спустя годы он поймёт, что всё сказаное Ксенией на вес золота!",2024-08-31 04:01:32+00:00,0,ксения преподала алишеру урок жизни спустя годы он поймёт что всё сказаное ксенией на вес золота,neutral,2024-04-14
@Valentina-us9ck,"Hä, also zuerst - ich bin deutsch-Russin, es fällt mir leichter auf deutsch zu schreiben, aber ich kann auch perfekt russisch. Übersetzt mein Kommentar einfach…

Hab da so eine Frage zu dem Interview: 

Der Typ ist Musiker. Er ist Künstler. Er hat nicht den Kopf für Organisation und Firmenführung. Warum zur Hölle versucht die Frau ihn dazu zu drängen, Konsequenzen für etwas zu tragen, womit er sich null auskennt???? Als wenn man ein Elefanten daran Mist wie schnell er ein Baum hochklettern kann. 

Der Typ ist ein Musiker und wie er selber sagt ein „Clown“
Kein Manager, kein Geschäftsmann und definitiv kein Agent. Er ist einfach nur ein Clown der Müll redet um Menschen zu amüsieren. Mehr nicht. 

Und noch eine Sache! Ich finde es sehr gut, dass er sich aus der Politik raushalten möchte. Gelingt ihm nicht so gut, aber der Gedanke zählt. 

Und die Dame (ich weiß dass sie sehr politisch engagiert ist) versucht ihm aufzuzwingen, dass er sich entscheiden muss… warum? Wofür???? Er ist nur ein Musiker. 

Klar hat er viele Follower, die er erreichen kann. Aber die hören ihn nicht wegen seiner politischen Meinung. Und seine Meinung sollte auch niemanden jucken! Weil das EIN VERDAMMTER CLOWN ist.",2024-08-26 20:46:14+00:00,0,"hä also zuerst  ich bin deutschrussin es fällt mir leichter auf deutsch zu schreiben aber ich kann auch perfekt russisch übersetzt mein kommentar einfach

hab da so eine frage zu dem interview 

der typ ist musiker er ist künstler er hat nicht den kopf für organisation und firmenführung warum zur hölle versucht die frau ihn dazu zu drängen konsequenzen für etwas zu tragen womit er sich null auskennt als wenn man ein elefanten daran mist wie schnell er ein baum hochklettern kann 

der typ ist ein musiker und wie er selber sagt ein clown
kein manager kein geschäftsmann und definitiv kein agent er ist einfach nur ein clown der müll redet um menschen zu amüsieren mehr nicht 

und noch eine sache ich finde es sehr gut dass er sich aus der politik raushalten möchte gelingt ihm nicht so gut aber der gedanke zählt 

und die dame ich weiß dass sie sehr politisch engagiert ist versucht ihm aufzuzwingen dass er sich entscheiden muss warum wofür er ist nur ein musiker 

klar hat er viele follower die er erreichen kann aber die hören ihn nicht wegen seiner politischen meinung und seine meinung sollte auch niemanden jucken weil das ein verdammter clown ist",negative,2024-04-17
@НаталияТкаченко-е3о,"2 года назад Алишер подавал какие то надежды,что повзрослеет,поумнеет.Но нет.Алкоголь и наркотик его сделали дегродантом.Дальше будет хуже.",2024-08-26 07:55:36+00:00,0,2 года назад алишер подавал какие то надеждычто повзрослеетпоумнеетно неталкоголь и наркотик его сделали дегродантомдальше будет хуже,negative,2024-04-13
@Toha-crmp,"Если эта пара расстанется, я перестану верить в любовь",2024-08-25 11:24:25+00:00,0,если эта пара расстанется я перестану верить в любовь,negative,2024-04-16
@МадинаЖумагазы-н4м,Собчак красавчик 😅,2024-08-23 23:22:10+00:00,0,собчак красавчик,positive,2024-04-14
@JR-wg9tp,Увижу его на улице в табло дам,2024-08-22 20:21:41+00:00,0,увижу его на улице в табло дам,neutral,2024-04-18
@МаринаПетрова-г6с,"Вот иногда надо упасть с Олимпа чтобы оценить что имел,Алишер изменился в лучшую сторону ну еще все равно молод, слушай умных людей- Ксению , присмотрись к окружению.",2024-08-22 09:11:51+00:00,0,вот иногда надо упасть с олимпа чтобы оценить что имелалишер изменился в лучшую сторону ну еще все равно молод слушай умных людей ксению  присмотрись к окружению,neutral,2024-04-24
@ilyagubanov9057,Кажется это было последнее выступление моргерштейна..,2024-08-21 02:07:51+00:00,2,кажется это было последнее выступление моргерштейна,neutral,2024-04-28
@trevodonnell7651,She was trying to force the war narrative on him too much and he stood his ground. Respect,2024-08-17 15:12:54+00:00,2,she was trying to force the war narrative on him too much and he stood his ground respect,negative,2024-04-20
@Pantera-1987,"Тебе надо найти женщину уже со своей семьёй, ахаха...а ни эту целку-семиабортную.😂😂😂",2024-08-17 07:15:00+00:00,0,тебе надо найти женщину уже со своей семьёй ахахаа ни эту целкусемиабортную,positive,2024-04-18
@Pantera-1987,"Блиновская там сама в ж*пе сидит,  со своими четырьмя детьми, бывшим мужем футболистом из Екатеринбурга.",2024-08-17 07:07:55+00:00,0,блиновская там сама в жпе сидит  со своими четырьмя детьми бывшим мужем футболистом из екатеринбурга,neutral,2024-04-29
@grasileg4599,uehal v Vilnius😁,2024-08-16 09:51:37+00:00,0,uehal v vilnius,negative,2024-04-15
@ТатьянаБурыкина-я7е,"Ксении респект. Морган_ дно, днищее",2024-08-10 17:32:18+00:00,0,ксении респект морган_ дно днищее,negative,2024-04-25
@rom_s_a,Собчак в конце разъебала,2024-08-08 20:49:42+00:00,0,собчак в конце разъебала,negative,2024-04-25
@bochka2011,почему у ксюши все маты слышаться как то по детски?Мне кажется она не умеет материться...,2024-08-06 20:56:41+00:00,1,почему у ксюши все маты слышаться как то по детскимне кажется она не умеет материться,neutral,2024-04-25
@aleksandrmatyka3118,Безхребетное существо ),2024-08-06 13:02:23+00:00,0,безхребетное существо,negative,2024-04-21
@АндрейСоснин-п7в,Я представил Собчак которая вышла во взрослую жизнь без папиных миллионов. И меняет работу. Хочешь. дворником иди. Надоело меняй работу пошёл уборщиком.,2024-08-04 05:54:15+00:00,0,я представил собчак которая вышла во взрослую жизнь без папиных миллионов и меняет работу хочешь дворником иди надоело меняй работу пошёл уборщиком,negative,2024-04-23
@ludmilakucherenko2481,"Алишер, рост возможен только в сторону гуманизма, сострадания, доброты,  альтруизма, любви к людям и всему живому… Все остальное - лабиринты  в мороке….",2024-08-01 19:27:06+00:00,0,алишер рост возможен только в сторону гуманизма сострадания доброты  альтруизма любви к людям и всему живому все остальное  лабиринты  в мороке,neutral,2024-04-29
@ludmilakucherenko2481,"Алишер, расти можно только в сторону гуманизма, сострадания, доброты,  альтруизма, любви к всему живому… Все остальное - лабиринты блудной мути…",2024-08-01 11:30:01+00:00,0,алишер расти можно только в сторону гуманизма сострадания доброты  альтруизма любви к всему живому все остальное  лабиринты блудной мути,neutral,2024-04-28
@ПолинаЧабак-ш3ф,"Морген лучший, вот просто лучший ❤🎉",2024-08-01 01:05:55+00:00,0,морген лучший вот просто лучший,positive,2024-04-26
@TheChildOfAKIRA,Моча vs кал,2024-07-30 14:12:47+00:00,0,моча vs кал,neutral,2024-04-12
@VEN-ow9nv,Ксения раз**бала всех в конце 👍,2024-07-29 20:53:51+00:00,0,ксения разбала всех в конце,neutral,2024-04-20
@VEN-ow9nv,"Бляяя... сколько же пустоголовой молодёжи. 
Ксения опустилась до их уровня,зачем🤦‍♀️",2024-07-29 19:26:30+00:00,0,"бляяя сколько же пустоголовой молодёжи 
ксения опустилась до их уровнязачем",negative,2024-04-22
@lenarazakirova9920,Артур Сита фореве,2024-07-28 11:08:36+00:00,0,артур сита фореве,neutral,2024-04-23
@hhh9802,"Морген умён, харизматичные, но несёт деструктивное начало.",2024-07-28 05:44:53+00:00,0,морген умён харизматичные но несёт деструктивное начало,neutral,2024-04-23
@MCChuvashia,"Во после таких советов живите как хотите жизнь короткая и появляются новые Чикатилло, Муханкины, Сливко ит. Живи сам и жить давай другим! Старые люди так говорят!",2024-07-26 14:19:23+00:00,0,во после таких советов живите как хотите жизнь короткая и появляются новые чикатилло муханкины сливко ит живи сам и жить давай другим старые люди так говорят,neutral,2024-04-13
@ххххх111ддд,какой дебил тайм коды расставлял?,2024-07-26 12:18:26+00:00,1,какой дебил тайм коды расставлял,negative,2024-04-24
@АннаФенич,Думаю ему пока не стоит возвращаться в Россию… пусть еще лет так 5 там посидит может реально осознает свою проблематику…,2024-07-26 07:56:51+00:00,1,думаю ему пока не стоит возвращаться в россию пусть еще лет так 5 там посидит может реально осознает свою проблематику,negative,2024-04-24
@lianabartkevica7057,В какой нибудь Вильнюс?,2024-07-25 12:38:42+00:00,0,в какой нибудь вильнюс,neutral,2024-04-17
@Gosudar1914,"Мне почему то кажется что Собчак двойной агент, распаковывает нечисть",2024-07-25 09:49:14+00:00,0,мне почему то кажется что собчак двойной агент распаковывает нечисть,negative,2024-04-13
@anadan4046,"Друзья Алишера, когда начался разбор про них, очень напряглись 🗿😅",2024-07-24 13:16:17+00:00,0,друзья алишера когда начался разбор про них очень напряглись,negative,2024-04-19
@anadan4046,Алишер еще такой малыш 😢,2024-07-24 13:02:16+00:00,0,алишер еще такой малыш,neutral,2024-04-24
@Ангелина-ш1ю7х,Клоуны вам народ только смешить,2024-07-24 10:25:35+00:00,0,клоуны вам народ только смешить,negative,2024-04-28
@I_love79,Ксения отойди уже от ресторана.... надоело вокруг да около,2024-07-24 08:11:36+00:00,0,ксения отойди уже от ресторана надоело вокруг да около,neutral,2024-04-28
@sajder100,До чего ты докатилась... Вроде немного поднялась и опять... Такие позорные гости...ужас... Ну видимо никто приличный не приходит,2024-07-23 06:49:24+00:00,0,до чего ты докатилась вроде немного поднялась и опять такие позорные гостиужас ну видимо никто приличный не приходит,negative,2024-04-11
@ДильфузаКадырова,Молодец Ксения. Каттакон рахмат❤,2024-07-22 17:24:09+00:00,0,молодец ксения каттакон рахмат,neutral,2024-04-18
@slana2631,"У человека сильные психологические проблемы , эго зашкаливает",2024-07-19 19:57:36+00:00,0,у человека сильные психологические проблемы  эго зашкаливает,negative,2024-04-11
@EverythingUcanImagineIsReal,44:30 под 01 🫣😱🙃,2024-07-19 05:35:37+00:00,0,4430 под 01,neutral,2024-04-11
@Alaniya_lubov,Его не долюбили в детстве,2024-07-19 03:19:42+00:00,1,его не долюбили в детстве,neutral,2024-04-25
@АлександрБодиков-у9ж,Почему вырезали,2024-07-16 13:13:32+00:00,0,почему вырезали,negative,2024-04-13
@ПоМи-у9в,Кто читает комментарии? Помогите 300 тысяч рублей! Осталась человечность?))) доказательства предоставлю)...,2024-07-15 09:29:46+00:00,1,кто читает комментарии помогите 300 тысяч рублей осталась человечность доказательства предоставлю,neutral,2024-04-25
@Кира-я5к,Я не вижу чтобы сейчас оксимирон был интересен молодёже,2024-07-14 18:32:05+00:00,0,я не вижу чтобы сейчас оксимирон был интересен молодёже,neutral,2024-04-17
@Sarasansarara,Собчак - лучшая! Обожаю!,2024-07-14 11:36:31+00:00,0,собчак  лучшая обожаю,positive,2024-04-28
@ЕкатеринаЯтченко-ф6в,Ну дно. Даже слов связать не может без мата.,2024-07-14 11:07:28+00:00,0,ну дно даже слов связать не может без мата,negative,2024-04-20
@ЖаннаЛили,Ксения возмитье интервью у Байдена,2024-07-13 19:01:46+00:00,0,ксения возмитье интервью у байдена,neutral,2024-04-19
@RomanMiller-qx7kr,Жалкий тип,2024-07-13 01:22:29+00:00,0,жалкий тип,negative,2024-04-18
@kolibri7772,100% деградация 😂😂😂,2024-07-12 11:51:26+00:00,0,100 деградация,negative,2024-04-22
@ОльгаКузнецова-о7з9у,Octoroznouneedloxi,2024-07-10 08:41:24+00:00,0,octoroznouneedloxi,neutral,2024-04-20
@Ирина-г2ф1у,"Ой, не ты шойгу",2024-07-10 08:02:59+00:00,0,ой не ты шойгу,negative,2024-04-24
@Ирина-г2ф1у,"Вас очень любит моя дочь и она подсадила меня, простите",2024-07-10 08:00:04+00:00,0,вас очень любит моя дочь и она подсадила меня простите,positive,2024-04-30
@Ирина-г2ф1у,"Вот Вы, молодец, и не сдавайся",2024-07-10 07:55:17+00:00,0,вот вы молодец и не сдавайся,positive,2024-04-18
@Ирина-г2ф1у,Поступки оправдают все,2024-07-10 07:50:26+00:00,0,поступки оправдают все,neutral,2024-04-20
@Ирина-г2ф1у,"Алишер, ты очень хороший",2024-07-10 07:48:26+00:00,0,алишер ты очень хороший,positive,2024-04-14
@Ирина-г2ф1у,Едь ты сюда,2024-07-10 07:43:43+00:00,0,едь ты сюда,neutral,2024-04-28
@Ирина-г2ф1у,вас очень любят,2024-07-10 07:41:08+00:00,0,вас очень любят,positive,2024-04-17
@Ирина-г2ф1у,Я очень Вас уважаю,2024-07-10 07:39:49+00:00,0,я очень вас уважаю,positive,2024-04-26
@Ирина-г2ф1у,Давай дуй сюда,2024-07-10 07:38:07+00:00,0,давай дуй сюда,neutral,2024-04-20
@Ирина-г2ф1у,Алишер мы тебя ждем,2024-07-10 07:36:50+00:00,0,алишер мы тебя ждем,neutral,2024-04-27
@Ирина-г2ф1у,Ой пипец😂😂😂🎉,2024-07-10 07:33:33+00:00,0,ой пипец,negative,2024-04-18
@Ирина-г2ф1у,Я уже не могу,2024-07-10 07:32:40+00:00,0,я уже не могу,neutral,2024-04-28
@Ирина-г2ф1у,Ой пиздец,2024-07-10 07:31:22+00:00,0,ой пиздец,negative,2024-04-18
@Ирина-г2ф1у,Просто пиздец,2024-07-10 07:30:55+00:00,0,просто пиздец,negative,2024-04-15
@Ирина-г2ф1у,Алишер я ржала,2024-07-10 07:30:00+00:00,0,алишер я ржала,neutral,2024-04-21
@Ирина-г2ф1у,Круто,2024-07-10 06:54:29+00:00,0,круто,positive,2024-04-23
@Илья-ч9п5б,"Ксения Морген,2:0",2024-07-09 10:38:52+00:00,0,ксения морген20,neutral,2024-04-29
@Костя-е9г6ц,"Даже не знаю, кто круче, Моргенштерн или Кологривый 😂; забавно звучат слова про кринж из уст человека, связавшего себя узами серьезных намерений с моделью из онлифанс. Чем дальше живу, тем интереснее.",2024-07-08 07:53:34+00:00,0,даже не знаю кто круче моргенштерн или кологривый  забавно звучат слова про кринж из уст человека связавшего себя узами серьезных намерений с моделью из онлифанс чем дальше живу тем интереснее,neutral,2024-04-23
@АлександраМиронова-ф2т,"Не совсем понимаю, раз так был влюблен, то надо что бежать от этих чувств? Избегающий?",2024-07-06 19:24:12+00:00,0,не совсем понимаю раз так был влюблен то надо что бежать от этих чувств избегающий,positive,2024-04-13
@ЭлианнаСадыкова,как звали главного героя Набокова Лолита :) огонь :),2024-07-06 14:34:14+00:00,0,как звали главного героя набокова лолита  огонь,neutral,2024-04-16
@Kara_Baltalyk,"1:09:00 Я тебе не малыш нахуй, красиво перебивал",2024-07-04 11:20:39+00:00,0,10900 я тебе не малыш нахуй красиво перебивал,negative,2024-04-10
@mr.volt_387,"Осторожно: п...дец.. 
нахера я это включил..",2024-07-04 00:32:28+00:00,0,"осторожно пдец 
нахера я это включил",neutral,2024-04-15
@Настена-я5с,Стендаперы е..,2024-07-03 03:50:58+00:00,1,стендаперы е,neutral,2024-04-19
@Monopacie93,Выгнали из самой красивой и чистой страны ОАЭ 🇦🇪 и верно ✅,2024-07-02 12:38:59+00:00,0,выгнали из самой красивой и чистой страны оаэ  и верно,negative,2024-04-16
@АлександрЗабывчивый-е1э,"Когда лошадь упекут на пожизненное,яобведу этот день красным маркером.",2024-07-01 07:20:39+00:00,0,когда лошадь упекут на пожизненноеяобведу этот день красным маркером,negative,2024-04-12
@X-ader,Пьяным простительна только походка,2024-06-29 13:57:42+00:00,0,пьяным простительна только походка,neutral,2024-04-20
@yakovpyatnitskov,"""Тело это единственная х*йня, которая не покупается, а достигается регулярными тренировками"" - по-другому посмотрел теперь на этот актив.",2024-06-28 18:36:21+00:00,0,тело это единственная хйня которая не покупается а достигается регулярными тренировками  подругому посмотрел теперь на этот актив,positive,2024-04-16
@Иван-й3т7н,"какая мерзкая , фу 😂
Морган - молодец ! 😅",2024-06-28 12:00:26+00:00,0,"какая мерзкая  фу 
морган  молодец",negative,2024-04-19
@onewholistenstoagenius,Пропаганда размножение 😅,2024-06-28 01:28:15+00:00,0,пропаганда размножение,negative,2024-04-27
@Лана-т2х,"Мммм, не очень",2024-06-27 22:09:24+00:00,0,мммм не очень,neutral,2024-04-18
@АндрейСухинин-т1я,Какие стероиды?)) ему 24 всего,2024-06-27 15:40:36+00:00,0,какие стероиды ему 24 всего,negative,2024-04-26
@jtjb-l0k,Ну Собчак наркотики 💊не продавала,2024-06-26 03:58:00+00:00,0,ну собчак наркотики не продавала,neutral,2024-04-28
@Natalya18_02,"Не люблю его песни,но уважаю за честность-скучаю по дому, я боюсь...честно все говорит,не храбрится",2024-06-25 14:57:13+00:00,0,не люблю его песнино уважаю за честностьскучаю по дому я боюсьчестно все говоритне храбрится,positive,2024-04-22
@zorg2369,"Армяне так напряглись, как будто их действительно спалили, куда уходят деньги Алишер так и не понял=)",2024-06-23 17:55:22+00:00,0,армяне так напряглись как будто их действительно спалили куда уходят деньги алишер так и не понял,negative,2024-04-26
@SVETLANKA139,"Всё интервью скукотища . Маты не прикольно . Слушается уже так , как смотрится старомодная одежда . ФУ гадость .",2024-06-19 17:13:56+00:00,0,всё интервью скукотища  маты не прикольно  слушается уже так  как смотрится старомодная одежда  фу гадость,negative,2024-04-23
@МуаедТленкопачев,"Мне нравится Ксения. Говорят про неё много чего, но вот слушаю её интервью и не чувствую ничего плохого.",2024-06-17 11:25:11+00:00,0,мне нравится ксения говорят про неё много чего но вот слушаю её интервью и не чувствую ничего плохого,positive,2024-04-30
@ВикторияКосолапова-н8щ,"В Челябинскую область приезжай,мы тебя здесь радушно примем😊",2024-06-15 16:46:47+00:00,1,в челябинскую область приезжаймы тебя здесь радушно примем,neutral,2024-04-30
@mary_english,Ксения👍🙏,2024-06-14 17:28:08+00:00,0,ксения,neutral,2024-04-24
@maxe9220,"Политические контексты значит у музыкантов. Собчак, ты спустилась на дно. Но не переживай, ты можешь глубже",2024-06-13 19:01:09+00:00,1,политические контексты значит у музыкантов собчак ты спустилась на дно но не переживай ты можешь глубже,neutral,2024-04-26
@Waxa2200,"-Я даже твое дыхание не знаю как пахнет


В лгубину души",2024-06-11 21:37:07+00:00,1,"я даже твое дыхание не знаю как пахнет


в лгубину души",negative,2024-04-11
@ВикторДеркач-д4х,Мизуллига- хорони Собчак,2024-06-09 18:30:12+00:00,0,мизуллига хорони собчак,negative,2024-04-16
@ВикторДеркач-д4х,А что Вы удаляйте -Собчак иноагент...я с Украины - ее совесть живёт у меня,2024-06-09 18:29:04+00:00,0,а что вы удаляйте собчак иноагентя с украины  ее совесть живёт у меня,neutral,2024-04-27
@flwblow,Шоу бизнес жив!,2024-06-09 09:44:56+00:00,0,шоу бизнес жив,neutral,2024-04-13
@user-KOLDUN7,кароче ...полная хуйня👎,2024-06-08 15:43:27+00:00,1,кароче полная хуйня,negative,2024-04-20
@Мадияр-ю1и,Ксения респект!отимела молодежь мозгами!,2024-06-08 02:33:50+00:00,0,ксения респектотимела молодежь мозгами,neutral,2024-04-21
@hotaybuday,"Ля, Алишер тут ооочень искренний, лютый кайф наблюдать за таким человеком.",2024-06-06 16:59:37+00:00,0,ля алишер тут ооочень искренний лютый кайф наблюдать за таким человеком,positive,2024-04-11
@ameliebuchan7665,Бони и Клайд),2024-06-06 14:59:15+00:00,0,бони и клайд,positive,2024-04-28
@ГеоргийЕлистратов-й5в,"Ксения молодец, очень  хорошая  работа",2024-06-06 14:11:44+00:00,0,ксения молодец очень  хорошая  работа,neutral,2024-04-28
@ВиталяЖарких-н4щ,СОБЧАК 🔥,2024-06-04 13:23:44+00:00,0,собчак,neutral,2024-04-25
@Gouts78,"--сколько рекламы вы хотите, Ксения?
--Да",2024-06-04 05:39:45+00:00,0,"сколько рекламы вы хотите ксения
да",neutral,2024-04-27
@realKarisha,"Я из будущего, Арут молчи",2024-06-03 19:34:17+00:00,0,я из будущего арут молчи,neutral,2024-04-14
@ЛюзаЛеонтьева,Всё интервью смотрела с мыслью Алишер повзрослел или переобулся . Возможно он на пути к осмыслению себя .Ксения умница .,2024-06-02 12:31:09+00:00,0,всё интервью смотрела с мыслью алишер повзрослел или переобулся  возможно он на пути к осмыслению себя ксения умница,neutral,2024-04-16
@jellergames1310,"Морген красавчик, свеж искренен , спортивен. Понравилось интервью ❤",2024-06-01 19:08:04+00:00,0,морген красавчик свеж искренен  спортивен понравилось интервью,positive,2024-04-22
@Hruhruuu,"«Я ее люблю, она моя огромная любовь, но я не готов»
Пхпхпхпхпхппххпххп
Как в фильмах, ага",2024-05-31 08:29:55+00:00,0,"я ее люблю она моя огромная любовь но я не готов
пхпхпхпхпхппххпххп
как в фильмах ага",positive,2024-04-26
@vid464,"Настанет день, когда Моргенштерн назовет себя по имени и фамилии.
Будет носить водолазки и замазываться тоналкой, чтобы закрыть уродские наколки 😂, станет примерным семьянином, будет жить деревне и топить печку дровами😂",2024-05-31 05:07:18+00:00,1,"настанет день когда моргенштерн назовет себя по имени и фамилии
будет носить водолазки и замазываться тоналкой чтобы закрыть уродские наколки  станет примерным семьянином будет жить деревне и топить печку дровами",negative,2024-04-28
@Guru_jack,А где звук?,2024-05-30 18:35:53+00:00,0,а где звук,neutral,2024-04-29
@КиборгУбийца-щ7х,Боже по мне она просто противная,2024-05-30 11:12:10+00:00,0,боже по мне она просто противная,negative,2024-04-30
@ritainadorosenko8720,🤟,2024-05-28 08:09:29+00:00,0,,neutral,2024-04-21
@Тетрис-х5з,"А ведь вырезан момент, ради которого я смотрел все это говнище, где Морген говорит почему я иногент, а ты нет? Короче зря потраченое время.",2024-05-26 23:10:10+00:00,2,а ведь вырезан момент ради которого я смотрел все это говнище где морген говорит почему я иногент а ты нет короче зря потраченое время,negative,2024-04-21
@Аниметоп-ю4ъ,Арут крипто мошенник?😅,2024-05-26 13:46:08+00:00,0,арут крипто мошенник,negative,2024-04-24
@ИринаАлексеева-п6з,"Повзрослел, корона стала поменьше, есть к чему расти",2024-05-26 11:01:00+00:00,0,повзрослел корона стала поменьше есть к чему расти,positive,2024-04-11
@JuliesClub,Почему собчак не переодели?,2024-05-26 03:59:16+00:00,0,почему собчак не переодели,neutral,2024-04-19
@НатальяХасанова-г2д,Да что за понты???Денюшка заканчивается-вот и в Россию захотелось😂,2024-05-24 22:42:02+00:00,0,да что за понтыденюшка заканчиваетсявот и в россию захотелось,negative,2024-04-24
@_ashka,"Права она 
Про друзья ты просто смотри глаза открой Алишер",2024-05-24 17:03:45+00:00,1,"права она 
про друзья ты просто смотри глаза открой алишер",neutral,2024-04-22
@trs_______k_7,"Спасибо, по женскому не проверил😂",2024-05-24 05:33:54+00:00,0,спасибо по женскому не проверил,positive,2024-04-18
@tarantino999,"Что бы инопланетяне прилетели, Морген запиши ДИС на них 🎉 это будет ответ века ....... Не благодари за идею , папа в здании ❤",2024-05-21 20:06:50+00:00,0,что бы инопланетяне прилетели морген запиши дис на них  это будет ответ века  не благодари за идею  папа в здании,negative,2024-04-10
@69rus42,"Такую хуйню несёт, пц, но харизматичный чел. Всегда завидовал такой уверенности.",2024-05-20 05:20:20+00:00,0,такую хуйню несёт пц но харизматичный чел всегда завидовал такой уверенности,negative,2024-04-26
@69rus42,"Мышечная масса минимальная, но очень сухой))",2024-05-19 22:51:16+00:00,0,мышечная масса минимальная но очень сухой,negative,2024-04-10
@Сергей-м7и3н,"АЛИШЕРКА МОЛОДЕЦ, КСЮХА ТОЖ УМНИЧКА,НО ЗАСЛАННЫЙ КАЗАЧОК",2024-05-19 16:01:56+00:00,0,алишерка молодец ксюха тож умничкано засланный казачок,neutral,2024-04-13
@verbbf,Диляра и онлифенс😂,2024-05-18 17:09:34+00:00,0,диляра и онлифенс,neutral,2024-04-18
@ЕленаАлтунина-л3л,"Интересное наверное интервью, но реклама привела в чувствовала - выключила",2024-05-17 19:43:52+00:00,0,интересное наверное интервью но реклама привела в чувствовала  выключила,neutral,2024-04-23
@iluxXxa777,"Морген, интересный человек, признали иноагентом, ничего страшного, люди то уважают его",2024-05-17 04:45:33+00:00,1,морген интересный человек признали иноагентом ничего страшного люди то уважают его,neutral,2024-04-19
@КаринаХамидуллина-м7ы,"Морген, безусловно талантливый и уникальный человек, ощущается взросление и мудрость произошедшая над собой.",2024-05-16 13:35:08+00:00,1,морген безусловно талантливый и уникальный человек ощущается взросление и мудрость произошедшая над собой,positive,2024-04-13
@ЛордЕко,Черт ты а ДАНЯ сама виновата именно сама не сам,2024-05-16 10:30:10+00:00,0,черт ты а даня сама виновата именно сама не сам,neutral,2024-04-29
@Ббб-х1и,"Сидят всякую херню собирают, а основная цель бабок поднять,",2024-05-15 04:49:24+00:00,0,сидят всякую херню собирают а основная цель бабок поднять,negative,2024-04-16
@Ббб-х1и,"Кому на хер они в России нужны, пусть в Дубае свободу нюхают, кому они там интересны, вякнут лишнего сразу за забор.,",2024-05-15 04:47:44+00:00,0,кому на хер они в россии нужны пусть в дубае свободу нюхают кому они там интересны вякнут лишнего сразу за забор,negative,2024-04-20
@romanvolya3837,"Молодец что ты все понимаешь не важно когда, есть люди и в 40 лет тупые им так нравится,",2024-05-14 23:07:06+00:00,0,молодец что ты все понимаешь не важно когда есть люди и в 40 лет тупые им так нравится,positive,2024-04-24
@Letizija-l3k,Как же много мата который дико  мешает,2024-05-14 09:50:47+00:00,1,как же много мата который дико  мешает,negative,2024-04-30
@ЛилияМанитова-г2ю,Интервью ржака и огонь!😂 эти двое способны сделать настоящее шоу😂,2024-05-13 19:22:49+00:00,0,интервью ржака и огонь эти двое способны сделать настоящее шоу,negative,2024-04-30
@swet1203,Морген сам роет себе могилу,2024-05-12 11:25:14+00:00,0,морген сам роет себе могилу,negative,2024-04-30
@higher_highs,"Я правильно понимаю, Моргенштерн при выходе напел тему Джона Сины 😮",2024-05-11 16:32:40+00:00,0,я правильно понимаю моргенштерн при выходе напел тему джона сины,neutral,2024-04-27
